Device or resource busy DEVICE:qwerty [4 Mar 2011 08:33:58 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 08:33:58 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 08:33:59 GMT]
Device or resource busy DEVICE:HTC Dream [4 Mar 2011 08:33:59 GMT]
Service discovery failed DEVICE:sgaf [4 Mar 2011 08:34:05 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 08:39:10 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 08:39:10 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 08:39:11 GMT]
Device or resource busy DEVICE:HTC Dream [4 Mar 2011 08:39:12 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 08:44:16 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 08:44:16 GMT]
Device or resource busy DEVICE:HTC Dream [4 Mar 2011 08:44:17 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 08:44:17 GMT]
sgaf cancled election initiation [4 Mar 2011 08:44:19 GMT]
Service discovery failed DEVICE:sgaf [4 Mar 2011 09:11:44 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:11:45 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 09:11:46 GMT]
Device or resource busy DEVICE:HTC Dream [4 Mar 2011 09:11:46 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 09:11:47 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:16:51 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 09:16:52 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:21:56 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 09:27:01 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:27:02 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:32:06 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 09:32:07 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:37:11 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:42:17 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 09:42:17 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:47:22 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:52:27 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 09:57:30 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 09:57:30 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:02:36 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:07:40 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:12:46 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 10:17:51 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:17:51 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 10:17:52 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:22:59 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 10:23:00 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:28:05 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 10:33:06 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:33:06 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 10:38:12 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:38:12 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 10:43:15 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:43:16 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:48:21 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 10:48:22 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:53:27 GMT]
Service discovery failed DEVICE:08 [4 Mar 2011 10:53:33 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 10:58:38 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 10:58:39 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:03:44 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 11:03:45 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:08:51 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 11:08:53 GMT]
Device or resource busy DEVICE:qwerty [4 Mar 2011 11:08:55 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:13:57 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:19:01 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:24:04 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 11:24:05 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:29:09 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:34:14 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:39:19 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 11:39:20 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:44:23 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:49:27 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:54:29 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 11:54:30 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 11:59:35 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:04:39 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 12:09:44 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:09:45 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:14:47 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 12:19:53 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:19:53 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:24:59 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 12:24:59 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:30:04 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:35:08 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:40:13 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 12:40:15 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:45:19 GMT]
Device or resource busy DEVICE:08 [4 Mar 2011 12:45:19 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:50:25 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 12:55:29 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 13:00:35 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 13:05:42 GMT]
Device or resource busy DEVICE:09 [4 Mar 2011 13:10:46 GMT]
qwerty cancled election initiation [6 Mar 2011 03:43:00 GMT]
ty cancled election initiation [6 Mar 2011 03:57:25 GMT]
qwerty cancled election initiation [6 Mar 2011 04:04:26 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 04:41:25 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 05:14:00 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 05:46:08 GMT]
HTC Dream cancled election initiation [6 Mar 2011 05:46:08 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 06:18:19 GMT]
qwerty cancled election initiation [6 Mar 2011 06:37:31 GMT]
Host is down DEVICE:ty [6 Mar 2011 07:28:14 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 08:00:41 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 08:12:03 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 08:18:57 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 09:07:26 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 09:07:31 GMT]
HTC Dream cancled election initiation [6 Mar 2011 09:18:51 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 09:58:08 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 10:34:56 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 11:39:15 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 12:00:35 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 12:16:23 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 12:27:48 GMT]
Connection timed out DEVICE:HTC Dream [6 Mar 2011 13:34:49 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 13:45:39 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 14:22:50 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 14:22:55 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 15:27:31 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 15:27:36 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 15:36:44 GMT]
HTC Dream cancled election initiation [6 Mar 2011 15:36:49 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 16:06:49 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 16:29:51 GMT]
Connection timed out DEVICE:qwerty [6 Mar 2011 16:41:50 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 16:41:59 GMT]
ty cancled election initiation [6 Mar 2011 16:50:49 GMT]
ty cancled election initiation [6 Mar 2011 17:30:33 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 17:48:59 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 18:00:23 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 18:00:29 GMT]
Service discovery failed DEVICE:HTC Dream [6 Mar 2011 18:11:55 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 18:39:32 GMT]
qwerty cancled election initiation [6 Mar 2011 18:55:23 GMT]
ty cancled election initiation [6 Mar 2011 18:55:23 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 19:15:41 GMT]
qwerty cancled election initiation [6 Mar 2011 19:15:41 GMT]
qwerty cancled election initiation [6 Mar 2011 19:20:10 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 19:29:20 GMT]
Service discovery failed DEVICE:qwerty [6 Mar 2011 20:10:32 GMT]
qwerty cancled election initiation [6 Mar 2011 20:19:45 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 23:00:14 GMT]
Connection timed out DEVICE:qwerty [6 Mar 2011 23:39:24 GMT]
Service discovery failed DEVICE:ty [6 Mar 2011 23:43:57 GMT]
Connection timed out DEVICE:qwerty [6 Mar 2011 23:44:27 GMT]
Connection timed out DEVICE:qwerty [6 Mar 2011 23:49:16 GMT]
07 cancled election initiation [7 Mar 2011 00:24:42 GMT]
ty cancled election initiation [7 Mar 2011 00:24:42 GMT]
Device or resource busy DEVICE:11 [7 Mar 2011 00:35:06 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 00:35:10 GMT]
Device or resource busy DEVICE:zxc [7 Mar 2011 00:35:11 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 00:35:12 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 01:18:05 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 01:18:10 GMT]
Service discovery failed DEVICE:zxc [7 Mar 2011 01:18:27 GMT]
13 cancled election initiation [7 Mar 2011 01:18:27 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 01:47:09 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 02:20:30 GMT]
Connection reset by peer DEVICE:HTC Dream [7 Mar 2011 02:20:35 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 02:20:40 GMT]
Service discovery failed DEVICE:zxc [7 Mar 2011 02:20:45 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 02:20:51 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 02:23:08 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 02:23:13 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 02:33:21 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 02:33:26 GMT]
Connection reset by peer DEVICE:07 [7 Mar 2011 02:33:28 GMT]
11 cancled election initiation [7 Mar 2011 02:47:47 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 03:08:40 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 03:08:46 GMT]
07 cancled election initiation [7 Mar 2011 03:08:46 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 03:24:47 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 03:24:55 GMT]
Connection timed out DEVICE:07 [7 Mar 2011 03:55:20 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 04:10:39 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 04:10:45 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 04:20:44 GMT]
11 cancled election initiation [7 Mar 2011 04:20:44 GMT]
HTC Dream cancled election initiation [7 Mar 2011 04:30:37 GMT]
11 cancled election initiation [7 Mar 2011 04:30:37 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 04:59:11 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 04:59:17 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 04:59:22 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 06:10:00 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 06:23:46 GMT]
Service discovery failed DEVICE:HTC Dream [7 Mar 2011 06:37:46 GMT]
07 cancled election initiation [7 Mar 2011 06:37:54 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 06:55:24 GMT]
Device or resource busy DEVICE:11 [7 Mar 2011 06:55:24 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 08:08:21 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 08:08:31 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 08:08:36 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 08:46:19 GMT]
ty cancled election initiation [7 Mar 2011 10:13:22 GMT]
07 cancled election initiation [7 Mar 2011 11:01:21 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 11:06:21 GMT]
Device or resource busy DEVICE:13 [7 Mar 2011 11:06:22 GMT]
Device or resource busy DEVICE:11 [7 Mar 2011 11:06:22 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 11:06:25 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 11:08:26 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 11:41:04 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 11:58:49 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 12:01:40 GMT]
Device or resource busy DEVICE:11 [7 Mar 2011 12:01:41 GMT]
Device or resource busy DEVICE:ty [7 Mar 2011 12:01:42 GMT]
13 cancled election initiation [7 Mar 2011 12:01:46 GMT]
Service discovery failed DEVICE:13 [7 Mar 2011 12:33:50 GMT]
HTC Dream cancled election initiation [7 Mar 2011 12:33:57 GMT]
ty cancled election initiation [7 Mar 2011 12:33:57 GMT]
11 cancled election initiation [7 Mar 2011 12:33:57 GMT]
ty cancled election initiation [7 Mar 2011 12:46:15 GMT]
11 cancled election initiation [7 Mar 2011 12:46:15 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 12:55:36 GMT]
HTC Dream cancled election initiation [7 Mar 2011 12:55:41 GMT]
07 cancled election initiation [7 Mar 2011 12:55:41 GMT]
ty cancled election initiation [7 Mar 2011 12:55:41 GMT]
zxc cancled election initiation [7 Mar 2011 12:55:41 GMT]
HTC Dream cancled election initiation [7 Mar 2011 13:00:03 GMT]
Service discovery failed DEVICE:ty [7 Mar 2011 13:30:21 GMT]
Connection timed out DEVICE:07 [7 Mar 2011 14:52:11 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 14:52:28 GMT]
zxc cancled election initiation [7 Mar 2011 14:52:28 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 14:53:23 GMT]
HTC Dream cancled election initiation [7 Mar 2011 15:13:59 GMT]
11 cancled election initiation [7 Mar 2011 16:08:41 GMT]
ty cancled election initiation [7 Mar 2011 16:08:41 GMT]
07 cancled election initiation [7 Mar 2011 16:08:41 GMT]
Device or resource busy DEVICE:zxc [7 Mar 2011 16:29:57 GMT]
Device or resource busy DEVICE:HTC Dream [7 Mar 2011 16:30:01 GMT]
Service discovery failed DEVICE:07 [7 Mar 2011 17:02:30 GMT]
Service discovery failed DEVICE:11 [7 Mar 2011 17:02:36 GMT]
